airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,680309,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,607359,LGW,51.148102,-0.190278,London Gatwick Airport
EGBB,308881,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEMD,286489,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGPF,225915,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDL,222249,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EBBR,206025,BRU,50.9014015198,4.48443984985,Brussels Airport
EGGW,203265,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNX,196005,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EHAM,176407,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDF,174490,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGNT,166384,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGSS,154515,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EFHK,152940,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EGGD,144747,BRS,51.382702,-2.71909,Bristol Airport
EDDH,132723,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EBCI,124763,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LEBL,117226,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEST,116428,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EDDM,108611,MUC,48.353802,11.7861,Munich Airport
EIDW,107310,DUB,53.421299,-6.27007,Dublin Airport
LEBB,103789,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDDT,103000,TXL,52.5597,13.2877,Berlin-Tegel Airport
EKCH,100348,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
ESSA,99789,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EDDS,95641,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDN,95406,NUE,49.498699,11.078056,Nuremberg Airport
ENGM,94683,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGNM,92963,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EKBI,92201,BLL,55.7402992249,9.15178012848,Billund Airport
EGPH,90827,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EGPK,89375,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EDDV,88712,HAJ,52.461101532,9.68507957458,Hannover Airport
UUDD,81112,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
EGAA,78041,BFS,54.6575012207,-6.21582984924,Belfast International Airport
