airpt,value,airpt_lat,airpt_lon
LEMD,836426,40.471926,-3.56264
EGKK,728668,51.148102,-0.190278
EGCC,627338,53.35369873046875,-2.2749500274658203
EGSS,418719,51.8849983215,0.23499999940400002
LEBL,354735,41.2971,2.0784599999999998
LEPA,339407,39.551700591999996,2.73881006241
EGNX,313822,52.8311004639,-1.32806003094
EGGP,279563,53.33359909057617,-2.849720001220703
EGBB,254537,52.4538993835,-1.7480299472799998
EGPF,253711,55.8718986511,-4.43306016922
EGGW,235695,51.87469863891602,-0.36833301186561584
EGNT,227107,55.037498474121094,-1.6916699409484863
ENGM,195769,60.193901062011996,11.100399971008
EGGD,195192,51.382702,-2.71909
EGNM,184055,53.86589813232422,-1.6605700254440308
EHAM,175150,52.308601,4.76389
EIDW,174314,53.421299,-6.27007
EGPH,151794,55.95000076293945,-3.372499942779541
EGFF,151209,51.39670181274414,-3.343329906463623
EBBR,139198,50.9014015198,4.48443984985
EGCN,113296,53.4805378105,-1.01065635681
EBCI,111935,50.459202000000005,4.4538199999999994
EDDL,111606,51.289501,6.766780000000001
EDLV,103177,51.6024017334,6.14216995239
EGAA,97346,54.6575012207,-6.21582984924
EHRD,94998,51.956902,4.43722
ESSA,89621,59.651901245116996,17.918600082397
LFPO,84615,48.7233333,2.3794444
EGNV,84012,54.50920104980469,-1.4294099807739258
LSGG,82035,46.23809814453125,6.108950138092041
EDDF,76470,50.033333,8.570556
