airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EIDW,88617,DUB,53.421299,-6.27007,Dublin Airport
EGCC,79173,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LFOB,72883,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
EGSS,67959,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEPA,63397,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEZL,63342,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGGP,62684,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EHEH,59664,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EGBB,57352,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EBCI,50242,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EGKK,43401,LGW,51.148102,-0.190278,London Gatwick Airport
EGGW,43331,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LEST,40488,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGGD,40384,BRS,51.382702,-2.71909,Bristol Airport
LEXJ,37445,SDR,43.427101135253906,-3.82000994682312,Santander Airport
EGPF,36499,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDFH,35892,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EGNT,35510,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGNX,34347,EMA,52.8311004639,-1.32806003094,East Midlands Airport
GMMW,33784,NDR,34.988800048799995,-3.0282099247000005,Nador International Airport
EDLV,29155,NRN,51.6024017334,6.14216995239,Weeze Airport
GMMX,27948,RAK,31.6068992615,-8.036299705510002,Menara Airport
EGAA,26695,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EGPK,25425,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EDJA,25132,FMM,47.9888000488,10.2395000458,Memmingen Allgau Airport
LIME,22226,BGY,45.673901,9.70417,Il Caravaggio International Airport
EIKN,21708,NOC,53.9103012084961,-8.818490028381348,Ireland West Knock Airport
