airpt,value,airpt_lat,airpt_lon
LEBL,1944728,41.2971,2.0784599999999998
LEMD,1815589,40.471926,-3.56264
EDDL,1276418,51.289501,6.766780000000001
EDDH,995501,53.630401611328004,9.988229751586902
EDDF,928287,50.033333,8.570556
EDDK,917973,50.865898132299996,7.1427397728
EGKK,859151,51.148102,-0.190278
EDDM,770456,48.353802,11.7861
EGCC,760521,53.35369873046875,-2.2749500274658203
EDDS,677973,48.6898994446,9.22196006775
EDDV,554567,52.461101532,9.68507957458
LSZH,540924,47.464698999999996,8.54917
EDDT,477921,52.5597,13.2877
LEIB,468968,38.8728981018,1.3731199502899998
EGSS,450513,51.8849983215,0.23499999940400002
LEVC,425650,39.4893,-0.481625
EGBB,412658,52.4538993835,-1.7480299472799998
EKCH,399498,55.617900848389,12.656000137328999
ESSA,386842,59.651901245116996,17.918600082397
LFSB,368564,47.59,7.5291667
EGNX,355716,52.8311004639,-1.32806003094
EDDB,350493,52.380001,13.5225
EGGD,340780,51.382702,-2.71909
EGNT,330542,55.037498474121094,-1.6916699409484863
EHAM,325340,52.308601,4.76389
LEMH,305806,39.86259841918945,4.2186498641967765
EDDN,300783,49.498699,11.078056
EGGW,292653,51.87469863891602,-0.36833301186561584
LOWW,279112,48.110298156738004,16.569700241089002
EDDP,277504,51.423889,12.236388999999999
EGNM,268996,53.86589813232422,-1.6605700254440308
LEZL,267316,37.41799926757813,-5.8931097984313965
EDLP,255035,51.614101409899995,8.616319656369999
EDDW,244474,53.0475006104,8.78666973114
EDSB,244051,48.7793998718,8.08049964905
LEAL,241368,38.28219985961914,-0.5581560134887695
EGPF,233220,55.8718986511,-4.43306016922
EGGP,221307,53.33359909057617,-2.849720001220703
EBBR,218413,50.9014015198,4.48443984985
LFPO,217868,48.7233333,2.3794444
ENGM,215388,60.193901062011996,11.100399971008
EDDG,211797,52.134601593,7.68483018875
EGPH,205696,55.95000076293945,-3.372499942779541
LEMG,201783,36.67490005493164,-4.499110221862793
LSGG,188518,46.23809814453125,6.108950138092041
EDLW,184885,51.518299102799986,7.61223983765
EGAA,184123,54.6575012207,-6.21582984924
LEBB,182443,43.30110168457031,-2.9106099605560303
ESGG,159403,57.662799835205,12.279800415039
EIDW,158748,53.421299,-6.27007
LEST,154758,42.89630126953125,-8.415140151977539
EKBI,153157,55.7402992249,9.15178012848
EDLV,152779,51.6024017334,6.14216995239
LEGR,140294,37.18870162963867,-3.777359962463379
EDDR,138279,49.2145996094,7.10950994492
EDFH,135716,49.9487,7.263889999999999
EHEH,134376,51.4500999451,5.374529838559999
LIMC,114755,45.6306,8.728110000000001
EFHK,112057,60.317199707031,24.963300704956
EGFF,111586,51.39670181274414,-3.343329906463623
UUDD,109850,55.40879821777344,37.90629959106445
EGHH,104141,50.77999877929688,-1.8424999713897705
EDDC,100639,51.1328010559082,13.767200469970705
ELLX,99569,49.6233333,6.204444400000001
EGMC,91424,51.5713996887207,0.6955559849739075
LKPR,90350,50.1008,14.26
LOWS,88670,47.793300628699996,13.0043001175
LFRS,87813,47.15319824220001,-1.61073005199
LEAS,83021,43.5635986328125,-6.0346198081970215
EGLL,82450,51.4706,-0.461941
