airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,293453,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,185929,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDL,111423,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,85373,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGSS,57383,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDH,54378,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDM,52904,MUC,48.353802,11.7861,Munich Airport
EDDV,52050,HAJ,52.461101532,9.68507957458,Hannover Airport
EDDS,51175,STR,48.6898994446,9.22196006775,Stuttgart Airport
LEPA,44243,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EDFH,30700,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LEBB,28784,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EBBR,22882,BRU,50.9014015198,4.48443984985,Brussels Airport
