airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1270236,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
GCRR,443255,ACE,28.945498999999998,-13.6052,Lanzarote Airport
GCXO,425296,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
GCFV,392787,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
EGKK,364168,LGW,51.148102,-0.190278,London Gatwick Airport
EHAM,347417,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGCC,347066,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDDL,235597,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,204648,FRA,50.033333,8.570556,Frankfurt am Main Airport
EIDW,201288,DUB,53.421299,-6.27007,Dublin Airport
ESSA,199583,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
LEBL,186947,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EFHK,172025,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EGBB,153641,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDH,149029,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDM,127422,MUC,48.353802,11.7861,Munich Airport
EKCH,125681,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EDDS,123486,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDV,118314,HAJ,52.461101532,9.68507957458,Hannover Airport
ESGG,112398,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
EGPF,111891,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EBBR,100044,BRU,50.9014015198,4.48443984985,Brussels Airport
LSZH,99638,ZRH,47.464698999999996,8.54917,Zürich Airport
EKBI,97469,BLL,55.7402992249,9.15178012848,Billund Airport
EDDK,89085,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
GCLA,88674,SPC,28.626499,-17.7556,La Palma Airport
ESMS,81236,MMX,55.53630536399999,13.3761978149,Malmö Sturup Airport
EGNX,76859,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDDT,76328,TXL,52.5597,13.2877,Berlin-Tegel Airport
