airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,830306,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,620661,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,475783,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGPF,318645,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGBB,297740,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDF,232468,FRA,50.033333,8.570556,Frankfurt am Main Airport
EBBR,223103,BRU,50.9014015198,4.48443984985,Brussels Airport
EHAM,194082,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDL,193219,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LEBL,190999,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDM,184025,MUC,48.353802,11.7861,Munich Airport
LEBB,172058,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNT,169256,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGW,157339,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGSS,145672,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDS,139575,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGNX,134400,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGD,130800,BRS,51.382702,-2.71909,Bristol Airport
EDDH,120002,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EIDW,118476,DUB,53.421299,-6.27007,Dublin Airport
EFHK,113848,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDV,105267,HAJ,52.461101532,9.68507957458,Hannover Airport
EKCH,99574,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LEST,94378,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGNM,91719,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
LEMG,88678,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EDDN,82844,NUE,49.498699,11.078056,Nuremberg Airport
ESSA,82606,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGFF,81599,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
ENGM,79292,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGAA,76873,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EKBI,75117,BLL,55.7402992249,9.15178012848,Billund Airport
