airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,260991,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,81812,LGW,51.148102,-0.190278,London Gatwick Airport
LEBL,79310,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGCC,47868,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EBBR,35653,BRU,50.9014015198,4.48443984985,Brussels Airport
LEZL,34556,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGSS,32877,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEPA,24134,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGBB,23235,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDLV,20203,NRN,51.6024017334,6.14216995239,Weeze Airport
