airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGSS,375991,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LFOB,298165,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
LIRA,293685,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
LIME,280373,BGY,45.673901,9.70417,Il Caravaggio International Airport
EBCI,230997,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EDFH,189577,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EHEH,156686,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EGNX,133791,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EIDW,122774,DUB,53.421299,-6.27007,Dublin Airport
EGPK,117024,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
LEMD,115706,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGGP,115127,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
LIPH,113579,TSF,45.648399,12.1944,Treviso-Sant'Angelo Airport
ESKN,111243,NYO,58.78860092163086,16.912200927734375,Stockholm Skavsta Airport
EDLV,110502,NRN,51.6024017334,6.14216995239,Weeze Airport
LIRP,108867,PSA,43.683899,10.3927,Pisa International Airport
EGHH,107048,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
EGGW,106721,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LIEA,106623,AHO,40.632099,8.29077,Alghero-Fertilia Airport
EDSB,104413,FKB,48.7793998718,8.08049964905,Karlsruhe Baden-Baden Airport
EGNH,94743,BLK,53.77170181274414,-3.0286099910736084,Blackpool International Airport
LPPR,83133,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
EHRD,67794,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EGGD,62807,BRS,51.382702,-2.71909,Bristol Airport
EGCN,61775,DSA,53.4805378105,-1.01065635681,Robin Hood Doncaster Sheffield Airport
EGNT,58911,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LFPO,57221,ORY,48.7233333,2.3794444,Paris-Orly Airport
EINN,54711,SNN,52.702,-8.92482,Shannon Airport
EGCC,49357,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDDW,46093,BRE,53.0475006104,8.78666973114,Bremen Airport
ENTO,44315,TRF,59.1866989136,10.258600235,"Sandefjord Airport, Torp"
EKAH,41914,AAR,56.2999992371,10.619000434899998,Aarhus Airport
