airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,4025723,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,1585496,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMG,1366417,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
GCLP,1329541,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCXO,1096784,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGLL,1064628,LHR,51.4706,-0.461941,London Heathrow Airport
EHAM,862240,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LFPO,844990,ORY,48.7233333,2.3794444,Paris-Orly Airport
LIRF,844808,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LEBB,842338,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LFPG,803020,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEVC,787109,VLC,39.4893,-0.481625,Valencia Airport
LEST,767275,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LEAL,733744,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
SAEZ,729942,EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
LPPT,687236,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EDDF,682650,FRA,50.033333,8.570556,Frankfurt am Main Airport
EBBR,678895,BRU,50.9014015198,4.48443984985,Brussels Airport
LEVX,637539,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
GCRR,574426,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEAS,563312,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
GCTS,553667,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LIMC,530685,MXP,45.6306,8.728110000000001,Malpensa International Airport
MUHA,484897,HAV,22.989200592041016,-82.40910339355469,José Martí International Airport
LEIB,448727,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEZL,448321,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LECO,432500,LCG,43.302101,-8.37726,A Coruña Airport
KMIA,394815,MIA,25.79319953918457,-80.29060363769531,Miami International Airport
EDDM,392314,MUC,48.353802,11.7861,Munich Airport
MMMX,383334,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport
KJFK,355566,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
EGKK,355296,LGW,51.148102,-0.190278,London Gatwick Airport
SVMI,341371,CCS,10.601194,-66.991222,Simón Bolívar International Airport
GCFV,339731,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
MMUN,321239,CUN,21.036500930800003,-86.8770980835,Cancún International Airport
