airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1510449,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
GCXO,791986,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
GCRR,655045,ACE,28.945498999999998,-13.6052,Lanzarote Airport
GCFV,530946,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
LEBL,450437,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDL,360511,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGKK,339005,LGW,51.148102,-0.190278,London Gatwick Airport
ENGM,338082,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EHAM,337237,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
ESSA,334707,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGCC,332101,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDDF,261678,FRA,50.033333,8.570556,Frankfurt am Main Airport
EKCH,241105,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EDDM,232673,MUC,48.353802,11.7861,Munich Airport
EDDH,216896,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EFHK,201669,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDK,194622,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EGBB,185378,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEZL,181817,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDV,175916,HAJ,52.461101532,9.68507957458,Hannover Airport
LEMG,161710,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGSS,159573,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EBBR,149112,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDS,148453,STR,48.6898994446,9.22196006775,Stuttgart Airport
ESGG,144422,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
EIDW,144053,DUB,53.421299,-6.27007,Dublin Airport
LSZH,134117,ZRH,47.464698999999996,8.54917,Zürich Airport
GCLA,123919,SPC,28.626499,-17.7556,La Palma Airport
EGPF,109021,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGNX,102558,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGD,101560,BRS,51.382702,-2.71909,Bristol Airport
EDDT,97062,TXL,52.5597,13.2877,Berlin-Tegel Airport
LEST,94902,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGNM,93311,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EKBI,91604,BLL,55.7402992249,9.15178012848,Billund Airport
EHEH,89677,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
LEBB,89150,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LFSB,86932,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
ENBR,83214,BGO,60.29339981,5.218140125,Bergen Airport Flesland
EGPH,81763,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EDDB,81515,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
