airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,838716,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,471333,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGSS,166241,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDF,164538,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEPA,158840,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCTS,150312,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LFPG,140189,CDG,49.012798,2.55,Charles de Gaulle International Airport
EGLL,120179,LHR,51.4706,-0.461941,London Heathrow Airport
GCRR,104698,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEMG,101357,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LIMC,94130,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGKK,79558,LGW,51.148102,-0.190278,London Gatwick Airport
LEVC,73957,VLC,39.4893,-0.481625,Valencia Airport
LEZL,68418,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGGD,65203,BRS,51.382702,-2.71909,Bristol Airport
EBBR,53014,BRU,50.9014015198,4.48443984985,Brussels Airport
GCXO,49859,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
GCLP,49535,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEST,42251,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LIRF,42246,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
