airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,848410,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,416153,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,321816,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LFPO,306094,ORY,48.7233333,2.3794444,Paris-Orly Airport
GCXO,232952,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LEVC,225683,VLC,39.4893,-0.481625,Valencia Airport
LEBB,181413,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LERS,159924,REU,41.14739990234375,1.1671700477600098,Reus Air Base
GCLP,151780,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGSS,111719,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIRF,101913,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LIME,99161,BGY,45.673901,9.70417,Il Caravaggio International Airport
LEGE,86655,GRO,41.901000976999995,2.7605500221,Girona Airport
LECO,83316,LCG,43.302101,-8.37726,A Coruña Airport
EDLV,50847,NRN,51.6024017334,6.14216995239,Weeze Airport
LIRP,48025,PSA,43.683899,10.3927,Pisa International Airport
EBBR,41568,BRU,50.9014015198,4.48443984985,Brussels Airport
EGLL,40779,LHR,51.4706,-0.461941,London Heathrow Airport
