airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,882447,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,779615,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,494841,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGSS,389921,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEPA,382539,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGBB,316768,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEBL,300032,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGGP,273100,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGNX,269222,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGNT,215365,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGD,210471,BRS,51.382702,-2.71909,Bristol Airport
EGPF,210373,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGW,206005,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNM,190738,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EIDW,171485,DUB,53.421299,-6.27007,Dublin Airport
ENGM,167413,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EHAM,166168,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGPH,138016,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EBBR,132116,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDL,129886,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LFSB,129352,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EBCI,119591,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EGFF,108846,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EDLV,108328,NRN,51.6024017334,6.14216995239,Weeze Airport
EGCN,102229,DSA,53.4805378105,-1.01065635681,Robin Hood Doncaster Sheffield Airport
LFPO,100269,ORY,48.7233333,2.3794444,Paris-Orly Airport
EHRD,93228,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EGAA,86911,BFS,54.6575012207,-6.21582984924,Belfast International Airport
LIME,78513,BGY,45.673901,9.70417,Il Caravaggio International Airport
