airpt_arr,pax2017,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,610820,LEST,42.89630126953125,-8.415140151977539,40.471926,-3.56264
LEBL,419755,LEST,42.89630126953125,-8.415140151977539,41.2971,2.0784599999999998
LEPA,154758,LEST,42.89630126953125,-8.415140151977539,39.551700591999996,2.73881006241
LEAL,119158,LEST,42.89630126953125,-8.415140151977539,38.28219985961914,-0.5581560134887695
LEMG,108330,LEST,42.89630126953125,-8.415140151977539,36.67490005493164,-4.499110221862793
LEVC,100993,LEST,42.89630126953125,-8.415140151977539,39.4893,-0.481625
LSGG,95026,LEST,42.89630126953125,-8.415140151977539,46.23809814453125,6.108950138092041
GCLP,94902,LEST,42.89630126953125,-8.415140151977539,27.931900024414066,-15.38659954071045
GCTS,88735,LEST,42.89630126953125,-8.415140151977539,28.044500351,-16.5725002289
LEZL,84480,LEST,42.89630126953125,-8.415140151977539,37.41799926757813,-5.8931097984313965
EGSS,77122,LEST,42.89630126953125,-8.415140151977539,51.8849983215,0.23499999940400002
GCRR,76638,LEST,42.89630126953125,-8.415140151977539,28.945498999999998,-13.6052
EGKK,67135,LEST,42.89630126953125,-8.415140151977539,51.148102,-0.190278
GCXO,55621,LEST,42.89630126953125,-8.415140151977539,28.4827003479,-16.341499328599998
LIME,50330,LEST,42.89630126953125,-8.415140151977539,45.673901,9.70417
LFSB,47529,LEST,42.89630126953125,-8.415140151977539,47.59,7.5291667
LFPG,47158,LEST,42.89630126953125,-8.415140151977539,49.012798,2.55
