airpt,value,airpt_lat,airpt_lon
LEMD,717272,40.471926,-3.56264
LEBL,360255,41.2971,2.0784599999999998
LEPA,151366,39.551700591999996,2.73881006241
EGSS,108267,51.8849983215,0.23499999940400002
GCTS,94378,28.044500351,-16.5725002289
LIRA,64005,41.7994,12.5949
GCLP,60996,27.931900024414066,-15.38659954071045
GCRR,50264,28.945498999999998,-13.6052
LEBB,46192,43.30110168457031,-2.9106099605560303
LEZL,45675,37.41799926757813,-5.8931097984313965
EDFH,45317,49.9487,7.263889999999999
GCFV,40841,28.452699661254886,-13.863800048828125
LEVC,34181,39.4893,-0.481625
