airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,785866,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,416316,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LIMC,200138,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEBL,195261,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LFPG,163141,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEZL,86537,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGKK,85957,LGW,51.148102,-0.190278,London Gatwick Airport
LEIB,85220,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EGLL,83558,LHR,51.4706,-0.461941,London Heathrow Airport
GCTS,77325,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEBB,74865,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDDM,74122,MUC,48.353802,11.7861,Munich Airport
LFPO,73741,ORY,48.7233333,2.3794444,Paris-Orly Airport
EDDK,67607,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EDDF,56548,FRA,50.033333,8.570556,Frankfurt am Main Airport
LIRF,50481,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EGBE,50219,CVT,52.3697013855,-1.47971999645,Coventry Airport
LEMG,43022,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
