airpt_arr,pax2002,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,189067,LESO,43.35649871826172,-1.7906099557876587,40.471926,-3.56264
LEBL,75700,LESO,43.35649871826172,-1.7906099557876587,41.2971,2.0784599999999998
