airpt,value,airpt_lat,airpt_lon
LEMD,4038534,40.471926,-3.56264
LEPA,1453566,39.551700591999996,2.73881006241
EHAM,1083607,52.308601,4.76389
EGLL,744683,51.4706,-0.461941
LFPG,662831,49.012798,2.55
LEZL,598694,37.41799926757813,-5.8931097984313965
EBBR,596373,50.9014015198,4.48443984985
EDDF,590577,50.033333,8.570556
LEMG,559027,36.67490005493164,-4.499110221862793
LEIB,514268,38.8728981018,1.3731199502899998
LEMH,466032,39.86259841918945,4.2186498641967765
LIRF,440821,41.800277799999996,12.238888900000001
EGKK,430022,51.148102,-0.190278
LFPO,407782,48.7233333,2.3794444
LIMC,390267,45.6306,8.728110000000001
LEBB,384932,43.30110168457031,-2.9106099605560303
LEAL,340458,38.28219985961914,-0.5581560134887695
EGGW,329807,51.87469863891602,-0.36833301186561584
EDDM,325633,48.353802,11.7861
LSZH,310155,47.464698999999996,8.54917
LSGG,276870,46.23809814453125,6.108950138092041
LPPT,266731,38.7813,-9.13592
GCXO,252632,28.4827003479,-16.341499328599998
LEVC,210483,39.4893,-0.481625
LEST,202403,42.89630126953125,-8.415140151977539
EGSS,190331,51.8849983215,0.23499999940400002
GCLP,185777,27.931900024414066,-15.38659954071045
EGGP,184330,53.33359909057617,-2.849720001220703
LEGR,174393,37.18870162963867,-3.777359962463379
EDDL,167431,51.289501,6.766780000000001
LLBG,163933,32.011398315429695,34.88669967651367
EIDW,140625,53.421299,-6.27007
LEAS,139994,43.5635986328125,-6.0346198081970215
LEVX,136266,42.2318000793457,-8.62677001953125
GCTS,128205,28.044500351,-16.5725002289
ESSA,126048,59.651901245116996,17.918600082397
LIPZ,121710,45.505299,12.3519
LOWW,120393,48.110298156738004,16.569700241089002
EKCH,114958,55.617900848389,12.656000137328999
UUDD,112154,55.40879821777344,37.90629959106445
UUEE,105169,55.972599,37.4146
KJFK,98057,40.63980103,-73.77890015
LGAT,98021,37.893299,23.726101
LECO,97244,43.302101,-8.37726
EDDS,94647,48.6898994446,9.22196006775
LIML,91252,45.445099,9.27674
EGCC,85335,53.35369873046875,-2.2749500274658203
LFMN,84938,43.658401489300005,7.215869903560001
EFHK,81872,60.317199707031,24.963300704956
EGGD,80436,51.382702,-2.71909
LTBA,77941,40.976898,28.8146
LESO,76537,43.35649871826172,-1.7906099557876587
