airpt,value,airpt_lat,airpt_lon
LEMD,518834,40.471926,-3.56264
LEBL,399702,41.2971,2.0784599999999998
LEPA,121002,39.551700591999996,2.73881006241
LEVC,100036,39.4893,-0.481625
LEMG,96525,36.67490005493164,-4.499110221862793
GCTS,88495,28.044500351,-16.5725002289
LSGG,85927,46.23809814453125,6.108950138092041
GCLP,85858,27.931900024414066,-15.38659954071045
LEAL,81781,38.28219985961914,-0.5581560134887695
EGSS,74977,51.8849983215,0.23499999940400002
LEZL,69195,37.41799926757813,-5.8931097984313965
GCRR,59791,28.945498999999998,-13.6052
LEBB,46052,43.30110168457031,-2.9106099605560303
EDFH,42358,49.9487,7.263889999999999
LFSB,41595,47.59,7.5291667
LFPG,37845,49.012798,2.55
EGKK,37220,51.148102,-0.190278
LIRF,32396,41.800277799999996,12.238888900000001
LIME,32173,45.673901,9.70417
LSZH,30953,47.464698999999996,8.54917
EIDW,29228,53.421299,-6.27007
GCXO,27356,28.4827003479,-16.341499328599998
GCFV,21652,28.452699661254886,-13.863800048828125
