airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,490636,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,388005,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,104474,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMG,96838,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
GCLP,89379,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCTS,88216,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEVC,86072,VLC,39.4893,-0.481625,Valencia Airport
LEAL,82255,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LSGG,72727,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EGSS,68645,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCRR,68331,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEZL,45348,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGKK,41422,LGW,51.148102,-0.190278,London Gatwick Airport
EDFH,38718,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LEBB,36544,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LTBA,33351,ISL,40.976898,28.8146,Atatürk International Airport
LFSB,31955,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
LFPG,31282,CDG,49.012798,2.55,Charles de Gaulle International Airport
EIDW,28827,DUB,53.421299,-6.27007,Dublin Airport
LIME,28782,BGY,45.673901,9.70417,Il Caravaggio International Airport
