airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,641112,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEMD,316412,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDDL,296586,DUS,51.289501,6.766780000000001,Düsseldorf Airport
GCXO,281720,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGCC,261981,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,232352,LGW,51.148102,-0.190278,London Gatwick Airport
EDDF,228356,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDV,166220,HAJ,52.461101532,9.68507957458,Hannover Airport
EGSS,163113,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEBL,154804,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGBB,152267,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDS,146305,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDH,145142,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDM,140200,MUC,48.353802,11.7861,Munich Airport
EHAM,121568,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGNX,119449,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDDK,118782,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
LFPG,109799,CDG,49.012798,2.55,Charles de Gaulle International Airport
EIDW,89431,DUB,53.421299,-6.27007,Dublin Airport
EDDP,82250,LEJ,51.423889,12.236388999999999,Leipzig/Halle Airport
EDDT,77634,TXL,52.5597,13.2877,Berlin-Tegel Airport
LIME,77271,BGY,45.673901,9.70417,Il Caravaggio International Airport
EGGD,76876,BRS,51.382702,-2.71909,Bristol Airport
