airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EIDW,103521,DUB,53.421299,-6.27007,Dublin Airport
EGCC,89125,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGBB,57654,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGSS,55736,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGGP,48483,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGW,47220,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EDFH,45835,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EHEH,44870,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EGGD,40470,BRS,51.382702,-2.71909,Bristol Airport
EBCI,38892,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EGKK,38400,LGW,51.148102,-0.190278,London Gatwick Airport
EGNT,36637,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGPF,33908,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
LEPA,29720,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGNX,26226,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDLV,25323,NRN,51.6024017334,6.14216995239,Weeze Airport
EICK,22962,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EGAA,22608,BFS,54.6575012207,-6.21582984924,Belfast International Airport
