airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,893080,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,449219,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,231602,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LFPO,183566,ORY,48.7233333,2.3794444,Paris-Orly Airport
GCXO,183232,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
GCLP,115771,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEVC,86179,VLC,39.4893,-0.481625,Valencia Airport
EGLL,84649,LHR,51.4706,-0.461941,London Heathrow Airport
EGKK,79107,LGW,51.148102,-0.190278,London Gatwick Airport
LEBB,68834,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
GCTS,48831,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EBBR,42463,BRU,50.9014015198,4.48443984985,Brussels Airport
