airpt,value,airpt_lat,airpt_lon
LEMD,1020220,40.471926,-3.56264
LEPA,458000,39.551700591999996,2.73881006241
LFPG,199505,49.012798,2.55
LEZL,159301,37.41799926757813,-5.8931097984313965
LEIB,156416,38.8728981018,1.3731199502899998
LIME,155002,45.673901,9.70417
EHAM,150875,52.308601,4.76389
EGKK,145983,51.148102,-0.190278
LIRF,139020,41.800277799999996,12.238888900000001
EGSS,130818,51.8849983215,0.23499999940400002
LFPO,123739,48.7233333,2.3794444
LIRA,120698,41.7994,12.5949
LSZH,106325,47.464698999999996,8.54917
LIPE,94419,44.5354,11.2887
LEBL,90680,41.2971,2.0784599999999998
LRBS,90595,44.50320053100586,26.10210037231445
EBBR,82579,50.9014015198,4.48443984985
LIRP,80196,43.683899,10.3927
LEMG,76930,36.67490005493164,-4.499110221862793
EBCI,75004,50.459202000000005,4.4538199999999994
EDFH,70495,49.9487,7.263889999999999
LEBB,69395,43.30110168457031,-2.9106099605560303
EDDK,65694,50.865898132299996,7.1427397728
LIBD,50649,41.138901000000004,16.760599
LIMC,49654,45.6306,8.728110000000001
GCTS,48518,28.044500351,-16.5725002289
LBSF,48350,42.696693420410156,23.411436080932614
EGNX,44992,52.8311004639,-1.32806003094
LEMH,44643,39.86259841918945,4.2186498641967765
LRCL,41578,46.78519821166992,23.686199188232425
