airpt_arr,pax2001,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,3959720,LEMD,40.471926,-3.56264,41.2971,2.0784599999999998
LEPA,1458015,LEMD,40.471926,-3.56264,39.551700591999996,2.73881006241
GCLP,1244800,LEMD,40.471926,-3.56264,27.931900024414066,-15.38659954071045
LEMG,1186324,LEMD,40.471926,-3.56264,36.67490005493164,-4.499110221862793
EGLL,1135087,LEMD,40.471926,-3.56264,51.4706,-0.461941
LFPG,1131782,LEMD,40.471926,-3.56264,49.012798,2.55
GCXO,805772,LEMD,40.471926,-3.56264,28.4827003479,-16.341499328599998
LIRF,802522,LEMD,40.471926,-3.56264,41.800277799999996,12.238888900000001
LEVC,801800,LEMD,40.471926,-3.56264,39.4893,-0.481625
LPPT,798232,LEMD,40.471926,-3.56264,38.7813,-9.13592
LEBB,774126,LEMD,40.471926,-3.56264,43.30110168457031,-2.9106099605560303
LEAL,720279,LEMD,40.471926,-3.56264,38.28219985961914,-0.5581560134887695
EBBR,717349,LEMD,40.471926,-3.56264,50.9014015198,4.48443984985
LEST,707078,LEMD,40.471926,-3.56264,42.89630126953125,-8.415140151977539
EDDF,687443,LEMD,40.471926,-3.56264,50.033333,8.570556
EHAM,682862,LEMD,40.471926,-3.56264,52.308601,4.76389
LFPO,643360,LEMD,40.471926,-3.56264,48.7233333,2.3794444
GCTS,574584,LEMD,40.471926,-3.56264,28.044500351,-16.5725002289
LEVX,573549,LEMD,40.471926,-3.56264,42.2318000793457,-8.62677001953125
LIMC,570078,LEMD,40.471926,-3.56264,45.6306,8.728110000000001
LEZL,539536,LEMD,40.471926,-3.56264,37.41799926757813,-5.8931097984313965
LEAS,539387,LEMD,40.471926,-3.56264,43.5635986328125,-6.0346198081970215
LECO,485838,LEMD,40.471926,-3.56264,43.302101,-8.37726
SAEZ,469633,LEMD,40.471926,-3.56264,-34.8222,-58.5358
MUHA,469480,LEMD,40.471926,-3.56264,22.989200592041016,-82.40910339355469
GCRR,433601,LEMD,40.471926,-3.56264,28.945498999999998,-13.6052
LEIB,361523,LEMD,40.471926,-3.56264,38.8728981018,1.3731199502899998
LSZH,324652,LEMD,40.471926,-3.56264,47.464698999999996,8.54917
MMMX,324573,LEMD,40.471926,-3.56264,19.4363,-99.072098
EDDM,321966,LEMD,40.471926,-3.56264,48.353802,11.7861
LEJR,311383,LEMD,40.471926,-3.56264,36.74459838867188,-6.060110092163086
KMIA,309303,LEMD,40.471926,-3.56264,25.79319953918457,-80.29060363769531
KJFK,307709,LEMD,40.471926,-3.56264,40.63980103,-73.77890015
EGKK,289910,LEMD,40.471926,-3.56264,51.148102,-0.190278
SBGR,263967,LEMD,40.471926,-3.56264,-23.435556411743164,-46.47305679321289
LEPP,250515,LEMD,40.471926,-3.56264,42.77000045776367,-1.6463299989700315
SVMI,240238,LEMD,40.471926,-3.56264,10.601194,-66.991222
MDSD,214466,LEMD,40.471926,-3.56264,18.42970085144,-69.668899536133
LEGR,211307,LEMD,40.471926,-3.56264,37.18870162963867,-3.777359962463379
LEXJ,202691,LEMD,40.471926,-3.56264,43.427101135253906,-3.82000994682312
EKCH,202472,LEMD,40.471926,-3.56264,55.617900848389,12.656000137328999
LESO,199722,LEMD,40.471926,-3.56264,43.35649871826172,-1.7906099557876587
