airpt_arr,pax2014,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,1094815,GCXO,28.4827003479,-16.341499328599998,40.471926,-3.56264
GCLP,582870,GCXO,28.4827003479,-16.341499328599998,27.931900024414066,-15.38659954071045
GCLA,476549,GCXO,28.4827003479,-16.341499328599998,28.626499,-17.7556
LEBL,385772,GCXO,28.4827003479,-16.341499328599998,41.2971,2.0784599999999998
GCRR,249051,GCXO,28.4827003479,-16.341499328599998,28.945498999999998,-13.6052
GCFV,160273,GCXO,28.4827003479,-16.341499328599998,28.452699661254886,-13.863800048828125
LEZL,158000,GCXO,28.4827003479,-16.341499328599998,37.41799926757813,-5.8931097984313965
LEBB,129149,GCXO,28.4827003479,-16.341499328599998,43.30110168457031,-2.9106099605560303
GCHI,121946,GCXO,28.4827003479,-16.341499328599998,27.814800262451172,-17.887100219726562
LEMG,116700,GCXO,28.4827003479,-16.341499328599998,36.67490005493164,-4.499110221862793
