airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,605192,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,536473,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,387907,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGBB,279586,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,194448,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDL,190024,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EBBR,189439,BRU,50.9014015198,4.48443984985,Brussels Airport
EGGW,181563,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EDDF,162563,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGNX,152152,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EHAM,146241,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGNT,145402,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGD,129172,BRS,51.382702,-2.71909,Bristol Airport
LEBB,115311,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDDH,114360,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EGSS,112841,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EIDW,112544,DUB,53.421299,-6.27007,Dublin Airport
EFHK,104655,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDN,97885,NUE,49.498699,11.078056,Nuremberg Airport
EBCI,97375,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EDDM,96973,MUC,48.353802,11.7861,Munich Airport
LEST,94856,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LEBL,94583,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDS,85869,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGAA,85037,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EKCH,81258,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EGPK,79499,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EDDT,76520,TXL,52.5597,13.2877,Berlin-Tegel Airport
ESSA,76178,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
UUDD,76037,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
EDDV,75551,HAJ,52.461101532,9.68507957458,Hannover Airport
