airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,756685,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,665062,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,369723,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,254986,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,207185,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LIMC,197555,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEVC,134553,VLC,39.4893,-0.481625,Valencia Airport
EDDL,114618,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGBB,112973,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGSS,106312,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGNT,70008,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGPF,65134,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGNX,62932,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDDK,62814,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EGGW,61231,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LIPX,57941,VRN,45.395699,10.8885,Verona Villafranca Airport
EDDF,52907,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGNM,51152,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EIDW,47914,DUB,53.421299,-6.27007,Dublin Airport
EGFF,47170,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
LIRF,46223,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EDDS,46022,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDM,42702,MUC,48.353802,11.7861,Munich Airport
LFPG,40360,CDG,49.012798,2.55,Charles de Gaulle International Airport
