airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,789655,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,281412,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,127939,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCTS,90989,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LERS,72194,REU,41.14739990234375,1.1671700477600098,Reus Air Base
EGSS,69306,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCRR,49932,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LIRA,46953,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
GCLP,45556,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEMG,41295,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EDFH,41121,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LEBB,39906,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEAL,39544,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LFPG,37048,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEVC,35670,VLC,39.4893,-0.481625,Valencia Airport
LEZL,26197,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
GCFV,25247,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
