airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,597202,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEMD,306164,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDDL,263091,DUS,51.289501,6.766780000000001,Düsseldorf Airport
GCXO,193827,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EDDF,165402,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGCC,152079,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDDH,139325,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDV,118949,HAJ,52.461101532,9.68507957458,Hannover Airport
EGKK,117961,LGW,51.148102,-0.190278,London Gatwick Airport
EDDS,111213,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGSS,104281,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGBB,102830,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDM,102690,MUC,48.353802,11.7861,Munich Airport
LFPG,100259,CDG,49.012798,2.55,Charles de Gaulle International Airport
EHAM,91150,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDT,90567,TXL,52.5597,13.2877,Berlin-Tegel Airport
EDDN,89389,NUE,49.498699,11.078056,Nuremberg Airport
EDDK,87310,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EIDW,84569,DUB,53.421299,-6.27007,Dublin Airport
EGNX,83122,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGP,77831,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGD,69369,BRS,51.382702,-2.71909,Bristol Airport
EPWA,68856,WAW,52.1656990051,20.9671001434,Warsaw Chopin Airport
EDLP,65027,PAD,51.614101409899995,8.616319656369999,Paderborn Lippstadt Airport
LIMC,57717,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEBL,54824,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDP,54744,LEJ,51.423889,12.236388999999999,Leipzig/Halle Airport
LSZH,52588,ZRH,47.464698999999996,8.54917,Zürich Airport
EGPF,49948,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
ESSA,48763,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
LIME,46170,BGY,45.673901,9.70417,Il Caravaggio International Airport
EDDW,43224,BRE,53.0475006104,8.78666973114,Bremen Airport
EGGW,42490,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNM,40728,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
