airpt_arr,pax2014,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EGGW,140908,LEMD,40.471926,-3.56264,51.87469863891602,-0.36833301186561584
LGAV,138733,LEMD,40.471926,-3.56264,37.9364013672,23.944499969499997
EDDB,137372,LEMD,40.471926,-3.56264,52.380001,13.5225
KDFW,135148,LEMD,40.471926,-3.56264,32.896801,-97.038002
GMTT,132605,LEMD,40.471926,-3.56264,35.726898193400004,-5.916890144349999
KATL,130672,LEMD,40.471926,-3.56264,33.6367,-84.428101
LIRP,127662,LEMD,40.471926,-3.56264,43.683899,10.3927
LEPP,119678,LEMD,40.471926,-3.56264,42.77000045776367,-1.6463299989700315
LFOB,118388,LEMD,40.471926,-3.56264,49.45439910888672,2.1127800941467285
UUDD,117078,LEMD,40.471926,-3.56264,55.40879821777344,37.90629959106445
SUMU,116755,LEMD,40.471926,-3.56264,-34.838402,-56.0308
GOOY,116068,LEMD,40.471926,-3.56264,14.739700317382812,-17.49020004272461
LBSF,115229,LEMD,40.471926,-3.56264,42.696693420410156,23.411436080932614
ESSA,110553,LEMD,40.471926,-3.56264,59.651901245116996,17.918600082397
EGPH,106872,LEMD,40.471926,-3.56264,55.95000076293945,-3.372499942779541
EPWA,105505,LEMD,40.471926,-3.56264,52.1656990051,20.9671001434
LFMN,101929,LEMD,40.471926,-3.56264,43.658401489300005,7.215869903560001
EGGP,100796,LEMD,40.471926,-3.56264,53.33359909057617,-2.849720001220703
LTFJ,97438,LEMD,40.471926,-3.56264,40.898601532,29.3092002869
DAAG,95523,LEMD,40.471926,-3.56264,36.691001892089844,3.215409994125366
MGGT,95287,LEMD,40.471926,-3.56264,14.5833,-90.527496
KEWR,94481,LEMD,40.471926,-3.56264,40.69250106811523,-74.168701171875
LFSB,92310,LEMD,40.471926,-3.56264,47.59,7.5291667
GEML,89805,LEMD,40.471926,-3.56264,35.279800415,-2.9562599658999997
FGSL,86990,LEMD,40.471926,-3.56264,3.7552700042724614,8.708720207214355
EGLC,80771,LEMD,40.471926,-3.56264,51.505299,0.055277999999999994
EGGD,78799,LEMD,40.471926,-3.56264,51.382702,-2.71909
EDDH,77203,LEMD,40.471926,-3.56264,53.630401611328004,9.988229751586902
EGCC,76995,LEMD,40.471926,-3.56264,53.35369873046875,-2.2749500274658203
OTBD,76319,LEMD,40.471926,-3.56264,25.261101,51.565102
VTBS,75730,LEMD,40.471926,-3.56264,13.681099891662598,100.74700164794922
SBSV,75463,LEMD,40.471926,-3.56264,-12.9086112976,-38.3224983215
