airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EIDW,125134,DUB,53.421299,-6.27007,Dublin Airport
EGCC,113244,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGSS,82977,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EHEH,64946,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EGBB,63439,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,62622,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGAA,62550,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EGNT,57689,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGKK,45939,LGW,51.148102,-0.190278,London Gatwick Airport
EGNX,40886,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EBCI,31023,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EGGW,25777,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EINN,25574,SNN,52.702,-8.92482,Shannon Airport
EGNM,22767,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EICK,22684,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EGGP,20903,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EDFH,20800,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
