airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,193749,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,139549,LGW,51.148102,-0.190278,London Gatwick Airport
LEBL,118075,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGCC,90268,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EBBR,51241,BRU,50.9014015198,4.48443984985,Brussels Airport
LEZL,30234,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGSS,27210,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEBB,23570,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EBCI,23059,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EIDW,22098,DUB,53.421299,-6.27007,Dublin Airport
