airpt,value,airpt_lat,airpt_lon
LEMD,877362,40.471926,-3.56264
LEBL,559861,41.2971,2.0784599999999998
LEPA,219686,39.551700591999996,2.73881006241
EDDF,195442,50.033333,8.570556
LEZL,181413,37.41799926757813,-5.8931097984313965
LFPG,141237,49.012798,2.55
EDDM,140842,48.353802,11.7861
GCRR,135995,28.945498999999998,-13.6052
LEMG,123487,36.67490005493164,-4.499110221862793
EGSS,121975,51.8849983215,0.23499999940400002
GCTS,116346,28.044500351,-16.5725002289
EGLL,83478,51.4706,-0.461941
LEVC,78612,39.4893,-0.481625
EBBR,74166,50.9014015198,4.48443984985
GCLP,72641,27.931900024414066,-15.38659954071045
GCXO,57758,28.4827003479,-16.341499328599998
LEIB,56891,38.8728981018,1.3731199502899998
LEAL,49680,38.28219985961914,-0.5581560134887695
LEMH,46139,39.86259841918945,4.2186498641967765
