airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,837462,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,595231,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,233325,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEZL,197929,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDF,194894,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEMG,172867,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EDDM,157754,MUC,48.353802,11.7861,Munich Airport
GCRR,143355,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LFPG,127387,CDG,49.012798,2.55,Charles de Gaulle International Airport
GCTS,115311,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EGSS,113314,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCLP,90035,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGLL,89914,LHR,51.4706,-0.461941,London Heathrow Airport
LEIB,80243,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
GCXO,74820,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EBBR,73928,BRU,50.9014015198,4.48443984985,Brussels Airport
LEVC,69395,VLC,39.4893,-0.481625,Valencia Airport
LEMH,69063,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
EDDL,66461,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LEAL,62172,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
