airpt_arr,pax2018,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,978698,LEZL,37.41799926757813,-5.8931097984313965,41.2971,2.0784599999999998
LEMD,373428,LEZL,37.41799926757813,-5.8931097984313965,40.471926,-3.56264
LEPA,307971,LEZL,37.41799926757813,-5.8931097984313965,39.551700591999996,2.73881006241
LEBB,261254,LEZL,37.41799926757813,-5.8931097984313965,43.30110168457031,-2.9106099605560303
LFPO,240845,LEZL,37.41799926757813,-5.8931097984313965,48.7233333,2.3794444
GCLP,216068,LEZL,37.41799926757813,-5.8931097984313965,27.931900024414066,-15.38659954071045
LEVC,211185,LEZL,37.41799926757813,-5.8931097984313965,39.4893,-0.481625
GCXO,210028,LEZL,37.41799926757813,-5.8931097984313965,28.4827003479,-16.341499328599998
EGKK,202820,LEZL,37.41799926757813,-5.8931097984313965,51.148102,-0.190278
LFPG,169604,LEZL,37.41799926757813,-5.8931097984313965,49.012798,2.55
EGSS,142408,LEZL,37.41799926757813,-5.8931097984313965,51.8849983215,0.23499999940400002
EHAM,140301,LEZL,37.41799926757813,-5.8931097984313965,52.308601,4.76389
LIRF,132055,LEZL,37.41799926757813,-5.8931097984313965,41.800277799999996,12.238888900000001
LIME,128413,LEZL,37.41799926757813,-5.8931097984313965,45.673901,9.70417
EBCI,127154,LEZL,37.41799926757813,-5.8931097984313965,50.459202000000005,4.4538199999999994
LPPT,126979,LEZL,37.41799926757813,-5.8931097984313965,38.7813,-9.13592
EDDF,123847,LEZL,37.41799926757813,-5.8931097984313965,50.033333,8.570556
EHEH,85990,LEZL,37.41799926757813,-5.8931097984313965,51.4500999451,5.374529838559999
LEIB,84417,LEZL,37.41799926757813,-5.8931097984313965,38.8728981018,1.3731199502899998
GCRR,78012,LEZL,37.41799926757813,-5.8931097984313965,28.945498999999998,-13.6052
LEST,75495,LEZL,37.41799926757813,-5.8931097984313965,42.89630126953125,-8.415140151977539
LECO,75351,LEZL,37.41799926757813,-5.8931097984313965,43.302101,-8.37726
